image_id,filepath,label
lungn4473,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4473.jpeg,lung_n
lungn4664,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4664.jpeg,lung_n
lungn1466,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1466.jpeg,lung_n
lungn4234,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4234.jpeg,lung_n
lungn1036,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1036.jpeg,lung_n
lungn677,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn677.jpeg,lung_n
lungn227,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn227.jpeg,lung_n
lungn1935,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1935.jpeg,lung_n
lungn3908,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3908.jpeg,lung_n
lungn732,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn732.jpeg,lung_n
lungn698,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn698.jpeg,lung_n
lungn1870,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1870.jpeg,lung_n
lungn362,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn362.jpeg,lung_n
lungn1523,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1523.jpeg,lung_n
lungn4721,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4721.jpeg,lung_n
lungn1173,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1173.jpeg,lung_n
lungn1489,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1489.jpeg,lung_n
lungn4371,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4371.jpeg,lung_n
lungn2476,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2476.jpeg,lung_n
lungn2026,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2026.jpeg,lung_n
lungn3267,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3267.jpeg,lung_n
lungn4058,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4058.jpeg,lung_n
lungn948,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn948.jpeg,lung_n
lungn2925,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2925.jpeg,lung_n
lungn3637,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3637.jpeg,lung_n
lungn4408,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4408.jpeg,lung_n
lungn3322,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3322.jpeg,lung_n
lungn3288,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3288.jpeg,lung_n
lungn2860,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2860.jpeg,lung_n
lungn3772,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3772.jpeg,lung_n
lungn28,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn28.jpeg,lung_n
lungn2533,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2533.jpeg,lung_n
lungn2499,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2499.jpeg,lung_n
lungn2163,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2163.jpeg,lung_n
lungn1962,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1962.jpeg,lung_n
lungn270,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn270.jpeg,lung_n
lungn620,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn620.jpeg,lung_n
lungn4799,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4799.jpeg,lung_n
lungn1061,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1061.jpeg,lung_n
lungn4263,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4263.jpeg,lung_n
lungn1431,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1431.jpeg,lung_n
lungn4633,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4633.jpeg,lung_n
lungn4326,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4326.jpeg,lung_n
lungn1124,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1124.jpeg,lung_n
lungn3119,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3119.jpeg,lung_n
lungn4776,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4776.jpeg,lung_n
lungn1574,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1574.jpeg,lung_n
lungn3549,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3549.jpeg,lung_n
lungn335,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn335.jpeg,lung_n
lungn2708,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2708.jpeg,lung_n
lungn1827,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1827.jpeg,lung_n
lungn765,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn765.jpeg,lung_n
lungn2358,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2358.jpeg,lung_n
lungn2972,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2972.jpeg,lung_n
lungn3660,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3660.jpeg,lung_n
lungn90,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn90.jpeg,lung_n
lungn3230,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3230.jpeg,lung_n
lungn2071,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2071.jpeg,lung_n
lungn2421,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2421.jpeg,lung_n
lungn2134,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2134.jpeg,lung_n
lungn509,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn509.jpeg,lung_n
lungn2564,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2564.jpeg,lung_n
lungn159,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn159.jpeg,lung_n
lungn4849,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4849.jpeg,lung_n
lungn2837,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2837.jpeg,lung_n
lungn3725,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3725.jpeg,lung_n
lungn1718,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1718.jpeg,lung_n
lungn3375,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3375.jpeg,lung_n
lungn1348,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1348.jpeg,lung_n
lungn4625,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4625.jpeg,lung_n
lungn1427,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1427.jpeg,lung_n
lungn4275,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4275.jpeg,lung_n
lungn1077,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1077.jpeg,lung_n
lungn636,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn636.jpeg,lung_n
lungn266,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn266.jpeg,lung_n
lungn3949,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3949.jpeg,lung_n
lungn1974,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1974.jpeg,lung_n
lungn289,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn289.jpeg,lung_n
lungn773,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn773.jpeg,lung_n
lungn1831,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1831.jpeg,lung_n
lungn323,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn323.jpeg,lung_n
lungn1562,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1562.jpeg,lung_n
lungn1098,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1098.jpeg,lung_n
lungn4760,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4760.jpeg,lung_n
lungn1132,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1132.jpeg,lung_n
lungn4330,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4330.jpeg,lung_n
lungn2437,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2437.jpeg,lung_n
lungn2067,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2067.jpeg,lung_n
lungn3226,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3226.jpeg,lung_n
lungn909,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn909.jpeg,lung_n
lungn4019,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4019.jpeg,lung_n
lungn86,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn86.jpeg,lung_n
lungn3676,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3676.jpeg,lung_n
lungn2964,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2964.jpeg,lung_n
lungn4449,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4449.jpeg,lung_n
lungn3699,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3699.jpeg,lung_n
lungn3363,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3363.jpeg,lung_n
lungn69,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn69.jpeg,lung_n
lungn3733,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3733.jpeg,lung_n
lungn2821,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2821.jpeg,lung_n
lungn2088,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2088.jpeg,lung_n
lungn2572,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2572.jpeg,lung_n
lungn2122,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2122.jpeg,lung_n
lungn1923,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1923.jpeg,lung_n
lungn231,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn231.jpeg,lung_n
lungn1889,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1889.jpeg,lung_n
lungn661,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn661.jpeg,lung_n
lungn1020,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1020.jpeg,lung_n
lungn4222,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4222.jpeg,lung_n
lungn4388,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4388.jpeg,lung_n
lungn1470,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1470.jpeg,lung_n
lungn4672,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4672.jpeg,lung_n
lungn4367,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4367.jpeg,lung_n
lungn3158,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3158.jpeg,lung_n
lungn1165,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1165.jpeg,lung_n
lungn4737,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4737.jpeg,lung_n
lungn3508,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3508.jpeg,lung_n
lungn1535,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1535.jpeg,lung_n
lungn374,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn374.jpeg,lung_n
lungn1866,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1866.jpeg,lung_n
lungn2749,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2749.jpeg,lung_n
lungn724,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn724.jpeg,lung_n
lungn2319,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2319.jpeg,lung_n
lungn3621,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3621.jpeg,lung_n
lungn2933,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2933.jpeg,lung_n
lungn2899,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2899.jpeg,lung_n
lungn3271,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3271.jpeg,lung_n
lungn2030,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2030.jpeg,lung_n
lungn2460,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2460.jpeg,lung_n
lungn2175,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2175.jpeg,lung_n
lungn548,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn548.jpeg,lung_n
lungn2525,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2525.jpeg,lung_n
lungn4808,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4808.jpeg,lung_n
lungn118,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn118.jpeg,lung_n
lungn1759,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1759.jpeg,lung_n
lungn3764,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3764.jpeg,lung_n
lungn2876,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2876.jpeg,lung_n
lungn1309,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1309.jpeg,lung_n
lungn3334,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3334.jpeg,lung_n
lungn1684,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1684.jpeg,lung_n
lungn4486,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4486.jpeg,lung_n
lungn3343,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3343.jpeg,lung_n
lungn49,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn49.jpeg,lung_n
lungn3713,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3713.jpeg,lung_n
lungn2801,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2801.jpeg,lung_n
lungn495,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn495.jpeg,lung_n
lungn2552,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2552.jpeg,lung_n
lungn2102,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2102.jpeg,lung_n
lungn2417,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2417.jpeg,lung_n
lungn2047,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2047.jpeg,lung_n
lungn4890,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4890.jpeg,lung_n
lungn180,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn180.jpeg,lung_n
lungn3206,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3206.jpeg,lung_n
lungn4039,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4039.jpeg,lung_n
lungn929,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn929.jpeg,lung_n
lungn3656,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3656.jpeg,lung_n
lungn4193,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4193.jpeg,lung_n
lungn883,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn883.jpeg,lung_n
lungn2944,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2944.jpeg,lung_n
lungn1391,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1391.jpeg,lung_n
lungn4469,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4469.jpeg,lung_n
lungn3986,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3986.jpeg,lung_n
lungn753,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn753.jpeg,lung_n
lungn2694,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2694.jpeg,lung_n
lungn1811,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1811.jpeg,lung_n
lungn303,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn303.jpeg,lung_n
lungn1542,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1542.jpeg,lung_n
lungn3085,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3085.jpeg,lung_n
lungn4740,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4740.jpeg,lung_n
lungn1112,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1112.jpeg,lung_n
lungn4310,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4310.jpeg,lung_n
lungn4605,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4605.jpeg,lung_n
lungn1407,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1407.jpeg,lung_n
lungn4255,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4255.jpeg,lung_n
lungn3590,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3590.jpeg,lung_n
lungn1057,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1057.jpeg,lung_n
lungn616,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn616.jpeg,lung_n
lungn2381,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2381.jpeg,lung_n
lungn246,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn246.jpeg,lung_n
lungn3,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3.jpeg,lung_n
lungn1954,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1954.jpeg,lung_n
lungn3969,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3969.jpeg,lung_n
lungn2155,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2155.jpeg,lung_n
lungn4982,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4982.jpeg,lung_n
lungn568,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn568.jpeg,lung_n
lungn2505,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2505.jpeg,lung_n
lungn138,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn138.jpeg,lung_n
lungn4828,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4828.jpeg,lung_n
lungn3744,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3744.jpeg,lung_n
lungn991,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn991.jpeg,lung_n
lungn4081,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4081.jpeg,lung_n
lungn1779,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1779.jpeg,lung_n
lungn2856,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2856.jpeg,lung_n
lungn1283,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1283.jpeg,lung_n
lungn3314,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3314.jpeg,lung_n
lungn1329,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1329.jpeg,lung_n
lungn3601,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3601.jpeg,lung_n
lungn2913,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2913.jpeg,lung_n
lungn1796,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn1796.jpeg,lung_n
lungn4594,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4594.jpeg,lung_n
lungn3251,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3251.jpeg,lung_n
lungn2010,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2010.jpeg,lung_n
lungn587,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn587.jpeg,lung_n
lungn2440,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn2440.jpeg,lung_n
lungn4347,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn4347.jpeg,lung_n
lungn3482,~/projects/bu/dx799_01/mod_c_capstone/data/raw/lc25000/lung_image_sets/lung_n/lungn3482.jpeg,lung_n
